Name,CL.1d_log2,CL.3d_log2,AH.1d_log2,AH.3d_log2,CL.1d,CL.3d,AH.1d,AH.3d
aug_v2a.02655,-0.459588887,NA,-0.474326145,NA,0,0,0,0
aug_v2a.12130,-0.459427705,NA,-0.596657067,NA,0,0,0,0
aug_v2a.16158,-0.459278014,NA,NA,NA,0,0,0,0
aug_v2a.13764,-0.459028199,NA,-0.302462676,NA,0,0,0,0
aug_v2a.21487,-0.458787858,NA,NA,NA,0,0,0,0
aug_v2a.04506,-0.458577364,NA,-0.60651214,-0.373443351,0,0,1,0
aug_v2a.01847,-0.45856732,NA,-0.803511509,-0.521867594,0,0,1,0
aug_v2a.03845,-0.457624812,NA,NA,NA,0,0,0,0
aug_v2a.24467,-0.457440247,NA,-0.726977014,NA,0,0,1,0
aug_v2a.23127,-0.456641663,-0.506456084,NA,NA,0,0,0,0
aug_v2a.04515,-0.456554019,NA,-0.556598034,NA,0,0,0,0
aug_v2a.14609,-0.456282571,NA,NA,NA,0,0,0,0
aug_v2a.08692,-0.45585743,NA,NA,NA,0,0,0,0
aug_v2a.23384,-0.454616304,NA,NA,NA,0,0,0,0
aug_v2a.04476,-0.454334836,NA,NA,NA,0,0,0,0
aug_v2a.17042,-0.453714393,NA,-0.367278262,NA,0,0,0,0
aug_v2a.11948,-0.453406421,-0.359090834,-0.461640344,-0.391073465,0,0,0,0
aug_v2a.22325,-0.453184769,NA,-0.409334245,-0.369101561,0,0,0,0
aug_v2a.21456,-0.453154112,NA,-0.255127035,NA,0,0,0,0
aug_v2a.15385,-0.453153831,-0.558262329,-0.772537095,-0.547473317,0,0,1,0
aug_v2a.02672,-0.453050677,NA,NA,NA,0,0,0,0
aug_v2a.06266,-0.452895133,NA,-0.644080579,-0.381622459,0,0,1,0
aug_v2a.18681,-0.452830202,NA,NA,NA,0,0,0,0
aug_v2a.07866,-0.452568158,NA,NA,NA,0,0,0,0
aug_v2a.04680,-0.452372545,NA,NA,NA,0,0,0,0
aug_v2a.10742,-0.452255617,NA,NA,NA,0,0,0,0
aug_v2a.16389,-0.452192411,NA,NA,NA,0,0,0,0
aug_v2a.03315,-0.450056613,NA,-0.3521098,-0.371059764,0,0,0,0
aug_v2a.15771,-0.449842762,NA,NA,NA,0,0,0,0
aug_v2a.17444,-0.44975794,NA,NA,NA,0,0,0,0
aug_v2a.04922,-0.449628294,NA,NA,NA,0,0,0,0
aug_v2a.13323,-0.449617823,NA,-0.833703465,-0.587409031,0,0,1,0
aug_v2a.00371,-0.44821868,NA,NA,NA,0,0,0,0
aug_v2a.21346,-0.447812374,NA,-0.345889649,-0.306213987,0,0,0,0
aug_v2a.09255,-0.44767893,NA,NA,NA,0,0,0,0
aug_v2a.01092,-0.447579252,NA,-1.106347656,-1.182952212,0,0,1,1
aug_v2a.11293,-0.447078341,NA,-0.409691723,NA,0,0,0,0
aug_v2a.22643,-0.446817065,NA,-0.474857564,-0.395900547,0,0,0,0
aug_v2a.15002,-0.446786702,NA,NA,NA,0,0,0,0
aug_v2a.05005,-0.446577205,NA,NA,NA,0,0,0,0
aug_v2a.21775,-0.445981128,NA,-0.373218888,NA,0,0,0,0
aug_v2a.10753,-0.445826252,NA,NA,NA,0,0,0,0
aug_v2a.09751,-0.445777113,NA,NA,-0.618234909,0,0,0,1
aug_v2a.10587,-0.444893475,NA,NA,NA,0,0,0,0
aug_v2a.21588,-0.444559609,NA,NA,NA,0,0,0,0
aug_v2a.05410,-0.444220944,NA,NA,NA,0,0,0,0
aug_v2a.07509,-0.444144718,NA,NA,NA,0,0,0,0
aug_v2a.09057,-0.443906865,NA,-0.397678301,-0.433240119,0,0,0,0
aug_v2a.13719,-0.443103265,NA,-0.501832252,NA,0,0,0,0
aug_v2a.08820,-0.442890454,NA,-0.510298097,-0.417878972,0,0,0,0
aug_v2a.20377,-0.44282359,NA,NA,NA,0,0,0,0
aug_v2a.00875,-0.442363292,NA,NA,NA,0,0,0,0
aug_v2a.06485,-0.440685931,-0.415481416,NA,NA,0,0,0,0
aug_v2a.24698,-0.440454209,NA,-0.407815292,NA,0,0,0,0
aug_v2a.20740,-0.440255424,NA,NA,NA,0,0,0,0
aug_v2a.20272,-0.439992352,NA,-1.096508125,-0.578989598,0,0,1,0
aug_v2a.11649,-0.439638003,NA,-0.504518938,-0.316557504,0,0,0,0
aug_v2a.14736,-0.439598434,NA,NA,-0.422145333,0,0,0,0
aug_v2a.22520,-0.439369544,NA,NA,NA,0,0,0,0
aug_v2a.15284,-0.439125328,NA,NA,NA,0,0,0,0
aug_v2a.18234,-0.43892115,NA,-0.346333594,-0.461532557,0,0,0,0
aug_v2a.01628,-0.438653887,NA,-0.506717902,-0.408897656,0,0,0,0
aug_v2a.10903,-0.43824334,NA,NA,NA,0,0,0,0
aug_v2a.00214,-0.437919965,NA,-0.349939191,NA,0,0,0,0
aug_v2a.21006,-0.437841339,NA,-0.574035946,NA,0,0,0,0
aug_v2a.00558,-0.437793372,NA,-0.631407207,-0.456912281,0,0,1,0
aug_v2a.14579,-0.437709688,NA,NA,NA,0,0,0,0
aug_v2a.13656,-0.437641914,NA,NA,NA,0,0,0,0
aug_v2a.11687,-0.437577805,NA,-0.515411086,-0.474199013,0,0,0,0
aug_v2a.13137,-0.437257621,NA,-0.654746585,-0.557095098,0,0,1,0
aug_v2a.23826,-0.437181456,NA,NA,NA,0,0,0,0
aug_v2a.24414,-0.437160552,NA,-0.751223821,-0.708065774,0,0,1,1
aug_v2a.05078,-0.436538527,-0.440648708,-0.374707673,NA,0,0,0,0
aug_v2a.09359,-0.436359205,NA,NA,NA,0,0,0,0
aug_v2a.11425,-0.436183243,NA,NA,NA,0,0,0,0
aug_v2a.14519,-0.43536085,NA,-0.642601784,-1.026539994,0,0,1,1
aug_v2a.02091,-0.435152667,NA,-0.484008231,NA,0,0,0,0
aug_v2a.19816,-0.434977333,NA,-0.527149464,NA,0,0,0,0
aug_v2a.04469,-0.434450686,NA,NA,NA,0,0,0,0
aug_v2a.02862,-0.434368816,NA,NA,NA,0,0,0,0
aug_v2a.04393,-0.434250055,NA,-0.461551343,-0.412199389,0,0,0,0
aug_v2a.09732,-0.433903286,NA,NA,NA,0,0,0,0
aug_v2a.11805,-0.433372982,NA,-0.408743011,NA,0,0,0,0
aug_v2a.14836,-0.433221456,NA,-0.616374514,-0.482536416,0,0,1,0
aug_v2a.20498,-0.432668207,NA,NA,NA,0,0,0,0
aug_v2a.18517,-0.432466178,NA,-0.557592481,-0.394530386,0,0,0,0
aug_v2a.23185,-0.432455701,NA,-0.374936877,-0.317501612,0,0,0,0
aug_v2a.00727,-0.432263538,NA,-0.354228645,-0.368350958,0,0,0,0
aug_v2a.19168,-0.431816991,NA,-0.640470825,-0.428976389,0,0,1,0
aug_v2a.07756,-0.431683046,NA,-0.599454446,-0.581508794,0,0,0,0
aug_v2a.07470,-0.431557463,NA,-0.291480972,NA,0,0,0,0
aug_v2a.16282,-0.43138248,NA,NA,NA,0,0,0,0
aug_v2a.00848,-0.430833461,NA,-0.609045747,NA,0,0,1,0
aug_v2a.02820,-0.430824506,NA,NA,NA,0,0,0,0
aug_v2a.07559,-0.429670925,NA,-0.705354491,-0.672072892,0,0,1,1
aug_v2a.09107,-0.429492607,NA,NA,NA,0,0,0,0
aug_v2a.20121,-0.429415909,NA,-0.444548087,-0.474626916,0,0,0,0
aug_v2a.08022,-0.429402915,NA,-0.420286852,NA,0,0,0,0
aug_v2a.24181,-0.428938179,NA,NA,NA,0,0,0,0
aug_v2a.05524,-0.428669348,NA,NA,NA,0,0,0,0
aug_v2a.18439,-0.428330096,NA,NA,NA,0,0,0,0
aug_v2a.13512,-0.428270984,NA,NA,NA,0,0,0,0
aug_v2a.13160,-0.42824423,NA,-0.30227734,NA,0,0,0,0
aug_v2a.01949,-0.428173309,NA,-0.882619074,-0.426904369,0,0,1,0
aug_v2a.06061,-0.427828083,NA,NA,NA,0,0,0,0
aug_v2a.03413,-0.4277108,NA,NA,NA,0,0,0,0
aug_v2a.19207,-0.42759218,-0.500312735,NA,NA,0,0,0,0
aug_v2a.22754,-0.427302364,NA,NA,NA,0,0,0,0
aug_v2a.10766,-0.427204002,NA,-0.375594979,NA,0,0,0,0
aug_v2a.04645,-0.426401809,NA,-0.397202412,NA,0,0,0,0
aug_v2a.20638,-0.4263492,-0.300559904,-0.714450865,-0.6678513,0,0,1,1
aug_v2a.17041,-0.426307598,NA,-0.57844508,-0.68539776,0,0,0,1
aug_v2a.21958,-0.426301042,-0.386291935,NA,NA,0,0,0,0
aug_v2a.04436,-0.425961548,NA,NA,NA,0,0,0,0
aug_v2a.01483,-0.425024279,NA,NA,NA,0,0,0,0
aug_v2a.19069,-0.424546191,NA,-0.360336016,NA,0,0,0,0
aug_v2a.18516,-0.424284243,-0.43167407,-0.527408639,-0.456312513,0,0,0,0
aug_v2a.17158,-0.423930995,NA,-0.519856896,NA,0,0,0,0
aug_v2a.13068,-0.423213718,NA,-0.537405038,NA,0,0,0,0
aug_v2a.20878,-0.423203277,NA,-0.609463878,-0.57818404,0,0,1,0
aug_v2a.13262,-0.4221938,NA,NA,-0.387200239,0,0,0,0
aug_v2a.09357,-0.421906493,NA,-0.320206177,NA,0,0,0,0
aug_v2a.11405,-0.420881126,NA,NA,NA,0,0,0,0
aug_v2a.18859,-0.42079972,NA,-0.553417685,-0.352508381,0,0,0,0
aug_v2a.16763,-0.420544252,NA,-0.638465162,-0.445187192,0,0,1,0
aug_v2a.02025,-0.420380572,NA,-0.39535735,NA,0,0,0,0
aug_v2a.15724,-0.420228292,NA,-0.620869918,NA,0,0,1,0
aug_v2a.09007,-0.41994556,NA,NA,NA,0,0,0,0
aug_v2a.06006,-0.419856556,NA,NA,NA,0,0,0,0
aug_v2a.09398,-0.419800025,NA,-0.494962105,-0.350487606,0,0,0,0
aug_v2a.22963,-0.418660185,NA,-0.53588369,-0.387921013,0,0,0,0
aug_v2a.01425,-0.418426757,NA,-0.387625146,-0.402059619,0,0,0,0
aug_v2a.06930,-0.418133582,NA,-0.378341084,NA,0,0,0,0
aug_v2a.03905,-0.417473626,NA,NA,NA,0,0,0,0
aug_v2a.09494,-0.417079712,NA,NA,NA,0,0,0,0
aug_v2a.23686,-0.416906702,NA,-0.369917445,NA,0,0,0,0
aug_v2a.22924,-0.416457296,NA,-0.313575544,NA,0,0,0,0
aug_v2a.23554,-0.416135714,NA,NA,NA,0,0,0,0
aug_v2a.11650,-0.415791923,NA,NA,NA,0,0,0,0
aug_v2a.03952,-0.415708232,NA,NA,NA,0,0,0,0
aug_v2a.01620,-0.414970369,NA,NA,NA,0,0,0,0
aug_v2a.04305,-0.413929713,NA,NA,0.591885865,0,0,0,0
aug_v2a.18936,-0.413896029,NA,NA,NA,0,0,0,0
aug_v2a.09625,-0.413818561,NA,-0.485944173,NA,0,0,0,0
aug_v2a.01830,-0.413497545,NA,NA,NA,0,0,0,0
aug_v2a.20484,-0.413467986,NA,0.500410917,NA,0,0,0,0
aug_v2a.14906,-0.413357551,NA,-0.359951619,-0.461161652,0,0,0,0
aug_v2a.14417,-0.413099168,NA,NA,NA,0,0,0,0
aug_v2a.24696,-0.41301344,NA,NA,NA,0,0,0,0
aug_v2a.08143,-0.411578735,NA,-0.542093877,-0.58796048,0,0,0,0
aug_v2a.05116,-0.411570584,NA,NA,NA,0,0,0,0
aug_v2a.20908,-0.411106628,NA,NA,-0.320369191,0,0,0,0
aug_v2a.17108,-0.411088712,NA,NA,NA,0,0,0,0
aug_v2a.21965,-0.410964761,NA,-0.391208288,NA,0,0,0,0
aug_v2a.05125,-0.410957791,NA,NA,NA,0,0,0,0
aug_v2a.15027,-0.410806288,NA,-0.517257871,-0.514987168,0,0,0,0
aug_v2a.10931,-0.41021805,-0.570361046,-0.709728821,-0.550152314,0,0,1,0
aug_v2a.16011,-0.410178533,NA,0.295577594,0.479179693,0,0,0,0
aug_v2a.11963,-0.40926376,-0.450467989,-0.509286763,-0.540586068,0,0,0,0
aug_v2a.15402,-0.40879259,NA,-0.369372757,NA,0,0,0,0
aug_v2a.02050,-0.408462505,-0.350402166,-0.512623466,-0.500111011,0,0,0,0
aug_v2a.03405,-0.408250446,NA,-0.404498158,-0.443353477,0,0,0,0
aug_v2a.14990,-0.407469878,NA,-0.311465352,NA,0,0,0,0
aug_v2a.17043,-0.407354036,NA,NA,NA,0,0,0,0
aug_v2a.05886,-0.407247244,NA,NA,NA,0,0,0,0
aug_v2a.06769,-0.406836552,NA,NA,NA,0,0,0,0
aug_v2a.12786,-0.406391523,NA,-0.730225321,NA,0,0,1,0
aug_v2a.11285,-0.406322527,NA,NA,NA,0,0,0,0
aug_v2a.15252,-0.405832154,NA,NA,NA,0,0,0,0
aug_v2a.01977,-0.405763672,NA,-0.401181321,NA,0,0,0,0
aug_v2a.24000,-0.405109626,NA,NA,NA,0,0,0,0
aug_v2a.20667,-0.404966654,NA,NA,NA,0,0,0,0
aug_v2a.23933,-0.404206443,NA,NA,NA,0,0,0,0
aug_v2a.20300,-0.404066991,NA,NA,NA,0,0,0,0
aug_v2a.21742,-0.403861694,NA,-0.556948791,-0.598564676,0,0,0,0
aug_v2a.19610,-0.403782305,NA,NA,NA,0,0,0,0
aug_v2a.21853,-0.403184429,NA,NA,NA,0,0,0,0
aug_v2a.17925,-0.402619521,NA,-0.518676698,-0.593658095,0,0,0,0
aug_v2a.04933,-0.402593952,NA,-0.418691099,NA,0,0,0,0
aug_v2a.14659,-0.402370437,NA,-0.518436165,-0.463542869,0,0,0,0
aug_v2a.10129,-0.40231223,NA,-0.360923973,-0.426621134,0,0,0,0
aug_v2a.05104,-0.402013875,NA,-0.510403928,-0.434780151,0,0,0,0
aug_v2a.12266,-0.401439671,NA,-0.38509969,-0.423901754,0,0,0,0
aug_v2a.10526,-0.401366904,NA,NA,NA,0,0,0,0
aug_v2a.10801,-0.400784884,NA,NA,NA,0,0,0,0
aug_v2a.00922,-0.400534404,NA,-0.586151327,-0.371079452,0,0,0,0
aug_v2a.07651,-0.40002822,NA,-0.437964892,NA,0,0,0,0
aug_v2a.01397,-0.399910271,NA,-0.416441061,NA,0,0,0,0
aug_v2a.21663,-0.39933171,NA,-0.321189421,-0.316087787,0,0,0,0
aug_v2a.01933,-0.399148783,NA,-0.296155362,NA,0,0,0,0
aug_v2a.21368,-0.398874876,NA,NA,NA,0,0,0,0
aug_v2a.17451,-0.398289679,NA,-1.28269937,-1.020273283,0,0,1,1
aug_v2a.13109,-0.397890063,NA,-0.501177749,NA,0,0,0,0
aug_v2a.20350,-0.397719881,NA,-0.664400251,NA,0,0,1,0
aug_v2a.05593,-0.396341066,NA,NA,NA,0,0,0,0
aug_v2a.06330,-0.395915057,NA,NA,NA,0,0,0,0
aug_v2a.02850,-0.395492174,NA,NA,NA,0,0,0,0
aug_v2a.04189,-0.395379911,-0.433510229,-0.538496081,-0.411889151,0,0,0,0
aug_v2a.13365,-0.395311424,NA,NA,NA,0,0,0,0
aug_v2a.19457,-0.395006075,NA,-0.613423163,NA,0,0,1,0
aug_v2a.05432,-0.394447877,NA,-0.535958942,-0.906548397,0,0,0,1
aug_v2a.17683,-0.394340883,-0.39034184,-0.44255812,NA,0,0,0,0
aug_v2a.14261,-0.394318283,-0.367199867,NA,NA,0,0,0,0
aug_v2a.04898,-0.394316484,NA,-0.426065966,NA,0,0,0,0
aug_v2a.10329,-0.394004067,NA,0.547094956,NA,0,0,0,0
aug_v2a.07090,-0.393405,NA,-0.321421505,NA,0,0,0,0
aug_v2a.17085,-0.392458257,NA,NA,NA,0,0,0,0
aug_v2a.13375,-0.392365598,NA,NA,NA,0,0,0,0
aug_v2a.15158,-0.391654595,NA,-0.39679312,-0.448875248,0,0,0,0
aug_v2a.16081,-0.391428544,NA,NA,NA,0,0,0,0
aug_v2a.03751,-0.391101677,NA,-0.319474434,NA,0,0,0,0
aug_v2a.00948,-0.390874519,NA,NA,-0.623803506,0,0,0,1
aug_v2a.16496,-0.390815442,NA,-0.56849142,-0.420237709,0,0,0,0
aug_v2a.05003,-0.390404115,NA,NA,NA,0,0,0,0
aug_v2a.19468,-0.39015999,NA,-0.425425833,NA,0,0,0,0
aug_v2a.09549,-0.389818061,-0.33225872,-0.251557033,-0.399351653,0,0,0,0
aug_v2a.19830,-0.389774162,NA,NA,NA,0,0,0,0
aug_v2a.13681,-0.389649538,-0.510448348,NA,NA,0,0,0,0
aug_v2a.21917,-0.389156251,NA,NA,NA,0,0,0,0
aug_v2a.09752,-0.389051383,NA,NA,NA,0,0,0,0
aug_v2a.04865,-0.388433208,NA,NA,-0.280612563,0,0,0,0
aug_v2a.10443,-0.388213778,NA,NA,NA,0,0,0,0
aug_v2a.18030,-0.387990463,NA,-0.390057535,-0.325450339,0,0,0,0
aug_v2a.10957,-0.38749795,NA,-0.359912629,NA,0,0,0,0
aug_v2a.14754,-0.386295381,NA,NA,NA,0,0,0,0
aug_v2a.17131,-0.386163496,NA,-0.361355481,NA,0,0,0,0
aug_v2a.08775,-0.385328091,NA,NA,NA,0,0,0,0
aug_v2a.05303,-0.385209374,NA,-0.530308422,NA,0,0,0,0
aug_v2a.01300,-0.385184581,NA,NA,NA,0,0,0,0
aug_v2a.15217,-0.384974938,NA,-0.650872968,NA,0,0,1,0
aug_v2a.02952,-0.384335138,NA,-0.856252021,-0.667588799,0,0,1,1
aug_v2a.05649,-0.383467639,NA,-0.561088915,-0.561303923,0,0,0,0
aug_v2a.01858,-0.383201758,NA,NA,NA,0,0,0,0
aug_v2a.10142,-0.382980661,NA,NA,0.360953619,0,0,0,0
aug_v2a.24104,-0.381734891,NA,-0.591773938,NA,0,0,0,0
aug_v2a.10206,-0.381720585,NA,-0.437071121,NA,0,0,0,0
aug_v2a.12750,-0.380792066,NA,-0.448800063,NA,0,0,0,0
aug_v2a.06366,-0.380731188,-0.383671797,NA,NA,0,0,0,0
aug_v2a.12820,-0.379280179,NA,-0.27519656,NA,0,0,0,0
aug_v2a.03362,-0.379056728,NA,NA,NA,0,0,0,0
aug_v2a.21407,-0.378895652,NA,NA,NA,0,0,0,0
aug_v2a.18254,-0.377910555,NA,NA,NA,0,0,0,0
aug_v2a.01414,-0.377719822,NA,-0.72354879,-0.361858205,0,0,1,0
aug_v2a.15145,-0.377402899,NA,-0.743310155,-0.400775096,0,0,1,0
aug_v2a.01685,-0.376890697,NA,NA,NA,0,0,0,0
aug_v2a.06192,-0.376878529,NA,-0.656366442,-0.494827143,0,0,1,0
aug_v2a.08729,-0.376753498,NA,NA,NA,0,0,0,0
aug_v2a.08685,-0.376645067,NA,-0.38537873,NA,0,0,0,0
aug_v2a.24643,-0.376004599,NA,NA,NA,0,0,0,0
aug_v2a.11108,-0.375244891,NA,-0.665693415,-0.392434832,0,0,1,0
aug_v2a.09065,-0.375169637,NA,NA,NA,0,0,0,0
aug_v2a.22682,-0.374823625,NA,-0.460280412,-0.362009713,0,0,0,0
aug_v2a.24191,-0.374436809,NA,0.40185885,NA,0,0,0,0
aug_v2a.20783,-0.374190108,NA,NA,NA,0,0,0,0
aug_v2a.21182,-0.37367737,NA,NA,NA,0,0,0,0
aug_v2a.06862,-0.373528059,NA,NA,NA,0,0,0,0
aug_v2a.23862,-0.373296911,NA,-0.383998097,NA,0,0,0,0
aug_v2a.08384,-0.373291907,NA,-0.617703605,-0.302825379,0,0,1,0
aug_v2a.03851,-0.373032572,NA,-0.443577741,-0.393598045,0,0,0,0
aug_v2a.22840,-0.372869176,NA,NA,NA,0,0,0,0
aug_v2a.22070,-0.372860961,NA,-0.39662628,NA,0,0,0,0
aug_v2a.17311,-0.372266414,NA,-0.400492692,-0.382253212,0,0,0,0
aug_v2a.10421,-0.372173927,-0.249482714,-0.425913925,-0.439795551,0,0,0,0
aug_v2a.01528,-0.371881533,NA,NA,NA,0,0,0,0
aug_v2a.03703,-0.371578517,NA,NA,NA,0,0,0,0
aug_v2a.14254,-0.371439106,-0.393137179,NA,NA,0,0,0,0
aug_v2a.04390,-0.371006591,NA,-0.561963362,NA,0,0,0,0
aug_v2a.04258,-0.370869255,NA,NA,NA,0,0,0,0
aug_v2a.08160,-0.370228491,NA,NA,NA,0,0,0,0
aug_v2a.00926,-0.370148547,NA,-0.600894874,-0.516025081,0,0,1,0
aug_v2a.21752,-0.370004625,NA,-0.332889506,NA,0,0,0,0
aug_v2a.17320,-0.369764286,NA,-0.566513183,-0.375506996,0,0,0,0
aug_v2a.02316,-0.369448812,NA,NA,NA,0,0,0,0
aug_v2a.09096,-0.368006919,NA,NA,NA,0,0,0,0
aug_v2a.03604,-0.367966866,NA,NA,NA,0,0,0,0
aug_v2a.20015,-0.367559391,NA,NA,NA,0,0,0,0
aug_v2a.04376,-0.367392253,NA,0.249006678,-0.257653283,0,0,0,0
aug_v2a.04936,-0.366667634,NA,NA,NA,0,0,0,0
aug_v2a.01063,-0.366553106,NA,NA,NA,0,0,0,0
aug_v2a.12058,-0.366468324,NA,NA,NA,0,0,0,0
aug_v2a.01196,-0.366187481,NA,NA,NA,0,0,0,0
aug_v2a.23695,-0.366007744,NA,-0.553139095,NA,0,0,0,0
aug_v2a.22967,-0.365662593,NA,-0.742501469,-0.457907958,0,0,1,0
aug_v2a.22686,-0.36554419,NA,-0.418534611,NA,0,0,0,0
aug_v2a.01932,-0.364978301,NA,-0.271916309,NA,0,0,0,0
aug_v2a.04427,-0.364579328,NA,-0.643872382,-0.494649362,0,0,1,0
aug_v2a.23584,-0.364443888,NA,NA,NA,0,0,0,0
aug_v2a.15365,-0.364443549,NA,NA,NA,0,0,0,0
aug_v2a.17264,-0.364325921,NA,NA,NA,0,0,0,0
aug_v2a.15313,-0.363878079,NA,NA,-0.518871044,0,0,0,0
aug_v2a.05249,-0.363475419,NA,-0.30015703,NA,0,0,0,0
aug_v2a.01463,-0.362795046,-0.362575743,NA,NA,0,0,0,0
aug_v2a.22271,-0.362075912,NA,NA,NA,0,0,0,0
aug_v2a.09086,-0.361786979,NA,-0.448733039,NA,0,0,0,0
aug_v2a.21344,-0.361781094,NA,-0.344177152,NA,0,0,0,0
aug_v2a.15987,-0.361651716,NA,NA,NA,0,0,0,0
aug_v2a.00736,-0.361497608,NA,NA,NA,0,0,0,0
aug_v2a.06357,-0.361497436,NA,NA,NA,0,0,0,0
aug_v2a.12628,-0.361244464,NA,-0.622150856,-0.686681721,0,0,1,1
aug_v2a.14081,-0.360945207,NA,NA,NA,0,0,0,0
aug_v2a.21619,-0.360904129,NA,-0.238696477,-0.385326677,0,0,0,0
aug_v2a.19285,-0.36047522,NA,NA,NA,0,0,0,0
aug_v2a.13600,-0.360467422,NA,NA,NA,0,0,0,0
aug_v2a.00981,-0.360012373,NA,-0.73957586,-0.410475386,0,0,1,0
aug_v2a.13079,-0.358732654,NA,NA,NA,0,0,0,0
aug_v2a.00996,-0.358371523,-0.614125611,0.319660918,NA,0,1,0,0
aug_v2a.22864,-0.357397058,NA,NA,NA,0,0,0,0
aug_v2a.10901,-0.35617827,NA,-0.631572952,-0.800664906,0,0,1,1
aug_v2a.21811,-0.355753392,NA,0.283826177,NA,0,0,0,0
aug_v2a.11090,-0.354339309,NA,-0.474712672,NA,0,0,0,0
aug_v2a.22336,-0.35386449,NA,-0.756039398,-0.574774428,0,0,1,0
aug_v2a.22914,-0.353634184,-0.284380689,-0.348585842,-0.512555316,0,0,0,0
aug_v2a.09361,-0.353567612,NA,-0.410944338,NA,0,0,0,0
aug_v2a.13204,-0.352028597,NA,-0.30309557,NA,0,0,0,0
aug_v2a.16609,-0.352016875,NA,-0.326696958,-0.329927463,0,0,0,0
aug_v2a.15054,-0.351878947,NA,NA,NA,0,0,0,0
aug_v2a.01301,-0.351730503,NA,NA,NA,0,0,0,0
aug_v2a.16060,-0.351362644,NA,-0.275568398,NA,0,0,0,0
aug_v2a.19924,-0.351232511,NA,0.387951029,NA,0,0,0,0
aug_v2a.11618,-0.348642619,NA,NA,NA,0,0,0,0
aug_v2a.10383,-0.348446765,NA,NA,NA,0,0,0,0
aug_v2a.11658,-0.34826928,NA,-0.496742144,NA,0,0,0,0
aug_v2a.02096,-0.347905913,NA,-0.603717752,-0.382805367,0,0,1,0
aug_v2a.14165,-0.347443236,NA,-0.350640584,-0.36964316,0,0,0,0
aug_v2a.06252,-0.347042872,NA,-0.201032321,NA,0,0,0,0
aug_v2a.02163,-0.346788971,NA,NA,NA,0,0,0,0
aug_v2a.09437,-0.346678586,NA,NA,-0.25070944,0,0,0,0
aug_v2a.00422,-0.346473459,NA,NA,NA,0,0,0,0
aug_v2a.07348,-0.346273228,NA,NA,NA,0,0,0,0
aug_v2a.15645,-0.345697425,NA,NA,NA,0,0,0,0
aug_v2a.13950,-0.344397701,NA,NA,NA,0,0,0,0
aug_v2a.23919,-0.344195403,NA,NA,NA,0,0,0,0
aug_v2a.08139,-0.343708819,NA,-0.329359331,-0.511907226,0,0,0,0
aug_v2a.08836,-0.343601068,NA,-0.540539735,-0.346880704,0,0,0,0
aug_v2a.01022,-0.343522451,NA,-0.418354526,-0.337926238,0,0,0,0
aug_v2a.12047,-0.34339104,NA,NA,-0.319346525,0,0,0,0
aug_v2a.16432,-0.343055069,NA,-0.332495368,NA,0,0,0,0
aug_v2a.14890,-0.342899128,NA,-0.695004207,NA,0,0,1,0
aug_v2a.08822,-0.341496224,NA,-0.663405294,-0.672546051,0,0,1,1
aug_v2a.15142,-0.341129447,NA,NA,NA,0,0,0,0
aug_v2a.03705,-0.340655805,NA,NA,NA,0,0,0,0
aug_v2a.10243,-0.340641339,NA,-0.30037445,-0.337438304,0,0,0,0
aug_v2a.05280,-0.340120977,NA,NA,NA,0,0,0,0
aug_v2a.04428,-0.339473714,NA,-0.317226867,NA,0,0,0,0
aug_v2a.20228,-0.339065879,NA,-0.33155905,NA,0,0,0,0
aug_v2a.01919,-0.338986546,NA,NA,NA,0,0,0,0
aug_v2a.11402,-0.338483144,NA,-0.402679481,NA,0,0,0,0
aug_v2a.00694,-0.338247052,NA,-0.457733556,-0.303758037,0,0,0,0
aug_v2a.14841,-0.338167781,NA,-0.46364017,NA,0,0,0,0
aug_v2a.09071,-0.338135563,NA,NA,-0.355475339,0,0,0,0
aug_v2a.02425,-0.337347437,NA,NA,-0.298643355,0,0,0,0
aug_v2a.08881,-0.33698176,NA,-0.264900315,-0.353730236,0,0,0,0
aug_v2a.01575,-0.336917344,NA,-0.422972163,NA,0,0,0,0
aug_v2a.05442,-0.336899154,-0.279855392,NA,NA,0,0,0,0
aug_v2a.20266,-0.33688331,NA,NA,NA,0,0,0,0
aug_v2a.16316,-0.336861417,NA,NA,NA,0,0,0,0
aug_v2a.02049,-0.336572394,NA,-0.327346339,NA,0,0,0,0
aug_v2a.09069,-0.33650932,NA,NA,NA,0,0,0,0
aug_v2a.04011,-0.336374223,NA,-0.558583976,-0.382614926,0,0,0,0
aug_v2a.18296,-0.335806602,NA,-0.580730924,NA,0,0,0,0
aug_v2a.01246,-0.33554923,NA,-0.380268841,NA,0,0,0,0
aug_v2a.18492,-0.335455823,NA,-0.533718165,-0.337405125,0,0,0,0
aug_v2a.24664,-0.335217952,NA,NA,NA,0,0,0,0
aug_v2a.11109,-0.334958238,NA,NA,NA,0,0,0,0
aug_v2a.12260,-0.334842293,NA,NA,NA,0,0,0,0
aug_v2a.04808,-0.334692896,NA,-0.539227569,-0.471337679,0,0,0,0
aug_v2a.03729,-0.333994149,-0.36123987,NA,NA,0,0,0,0
aug_v2a.02480,-0.33373419,NA,0.196468138,NA,0,0,0,0
aug_v2a.05982,-0.333372806,NA,-0.306912706,-0.325063498,0,0,0,0
aug_v2a.23644,-0.333341729,NA,-0.455133449,-0.286404354,0,0,0,0
aug_v2a.16714,-0.33332975,NA,-0.411021486,NA,0,0,0,0
