SH.1d	SH.3d	AH.1d	AH.3d	SC.1d	SC.3d	Met
NA	NA		NA	NA	NA	K12757
NA	NA		NA	NA	NA	K12795
NA	NA		NA	NA	NA	K12804
NA	NA		NA	NA	NA	K12807
NA	NA		NA	NA	NA	K12812
NA	NA		NA	NA	NA	K12818
NA	NA		NA	NA	NA	K12827
NA	NA		NA	NA	NA	K12827
NA	NA		NA	NA	NA	K12830
NA	NA		NA	NA	NA	K12830
NA	NA		NA	NA	NA	K12838
NA	NA		NA	NA	NA	K12839
NA	NA		NA	NA	NA	K12839
NA	NA		NA	NA	NA	K12842
NA	NA		NA	NA	NA	K12843
NA	NA		NA	NA	NA	K12843
NA	NA		NA	NA	NA	K12844
NA	NA		NA	NA	NA	K12852
NA	NA		NA	NA	NA	K12854
NA	NA		NA	NA	NA	K12854
NA	NA		NA	NA	NA	K12858
NA	NA		NA	NA	NA	K12860
NA	NA		NA	NA	NA	K12862
NA	NA		NA	NA	NA	K12869
NA	NA		NA	NA	NA	K12874
NA	NA		NA	NA	NA	K12874
NA	NA		NA	NA	NA	K12874
NA	NA		NA	NA	NA	K12896
NA	NA		NA	NA	NA	K12898
NA	NA		NA	NA	NA	K12959
NA	NA		NA	NA	NA	K12968
NA	NA		NA	NA	NA	K13026
NA	NA		NA	NA	NA	K13044
NA	NA		NA	NA	NA	K13051
NA	NA		NA	NA	NA	K13051
NA	NA		NA	NA	NA	K13093
NA	NA		NA	NA	NA	K13097
NA	NA		NA	NA	NA	K13099
NA	NA		NA	NA	NA	K13100
NA	NA		NA	NA	NA	K13102
NA	NA		NA	NA	NA	K13103
NA	NA		NA	NA	NA	K13114
NA	NA		NA	NA	NA	K13116
NA	NA		NA	NA	NA	K13118
NA	NA		NA	NA	NA	K13118
NA	NA		NA	NA	NA	K13131
NA	NA		NA	NA	NA	K13132
NA	NA		NA	NA	NA	K13133
NA	NA		NA	NA	NA	K13137
NA	NA		NA	NA	NA	K13143
NA	NA		NA	NA	NA	K13143
NA	NA		NA	NA	NA	K13150
NA	NA		NA	NA	NA	K13151
NA	NA		NA	NA	NA	K13153
NA	NA		NA	NA	NA	K13159
NA	NA		NA	NA	NA	K13159
NA	NA		NA	NA	NA	K13165
NA	NA		NA	NA	NA	K13172
NA	NA		NA	NA	NA	K13179
NA	NA		NA	NA	NA	K13181
NA	NA		NA	NA	NA	K13184
NA	NA		NA	NA	NA	K13186
NA	NA		NA	NA	NA	K13192
NA	NA		NA	NA	NA	K13196
NA	NA		NA	NA	NA	K13205
NA	NA		NA	NA	NA	K13207
NA	NA		NA	NA	NA	K13208
NA	NA		NA	NA	NA	K13208
NA	NA		NA	NA	NA	K13208
NA	NA		NA	NA	NA	K13237
NA	NA		NA	NA	NA	K13239
NA	NA		NA	NA	NA	K13248
NA	NA		NA	NA	NA	K13250
NA	NA		NA	NA	NA	K13293
NA	NA		NA	NA	NA	K13298
NA	NA		NA	NA	NA	K13298
NA	NA		NA	NA	NA	K13298
NA	NA		NA	NA	NA	K13299
NA	NA		NA	NA	NA	K13302
NA	NA		NA	NA	NA	K13304
NA	NA		NA	NA	NA	K13335
NA	NA		NA	NA	NA	K13365
NA	NA		NA	NA	NA	K13420
NA	NA		NA	NA	NA	K13443
NA	NA		NA	NA	NA	K13443
NA	NA		NA	NA	NA	K13443
NA	NA		NA	NA	NA	K13499
NA	NA		NA	NA	NA	K13499
NA	NA		NA	NA	NA	K13509
NA	NA		NA	NA	NA	K13510
NA	NA		NA	NA	NA	K13510
NA	NA		NA	NA	NA	K13513
NA	NA		NA	NA	NA	K13517
NA	NA		NA	NA	NA	K13517
NA	NA		NA	NA	NA	K13523
NA	NA		NA	NA	NA	K13524
NA	NA		NA	NA	NA	K13525
NA	NA		NA	NA	NA	K13525
NA	NA		NA	NA	NA	K13525
NA	NA		NA	NA	NA	K13525
NA	NA		NA	NA	NA	K13566
NA	NA		NA	NA	NA	K13578
NA	NA		NA	NA	NA	K13617
NA	NA		NA	NA	NA	K13644
NA	NA		NA	NA	NA	K13646
NA	NA		NA	NA	NA	K13647
NA	NA		NA	NA	NA	K13649
NA	NA		NA	NA	NA	K13649
NA	NA		NA	NA	NA	K13649
NA	NA		NA	NA	NA	K13676
NA	NA		NA	NA	NA	K13696
NA	NA		NA	NA	NA	K13698
NA	NA		NA	NA	NA	K13698
NA	NA		NA	NA	NA	K13700
NA	NA		NA	NA	NA	K13701
NA	NA		NA	NA	NA	K13706
NA	NA		NA	NA	NA	K13707
NA	NA		NA	NA	NA	K13708
NA	NA		NA	NA	NA	K13710
NA	NA		NA	NA	NA	K13711
NA	NA		NA	NA	NA	K13719
NA	NA		NA	NA	NA	K13719
NA	NA		NA	NA	NA	K13728
NA	NA		NA	NA	NA	K13748
NA	NA		NA	NA	NA	K13748
NA	NA		NA	NA	NA	K13748
NA	NA		NA	NA	NA	K13748
NA	NA		NA	NA	NA	K13750
NA	NA		NA	NA	NA	K13752
NA	NA		NA	NA	NA	K13755
NA	NA		NA	NA	NA	K13763
NA	NA		NA	NA	NA	K13783
NA	NA		NA	NA	NA	K13811
NA	NA		NA	NA	NA	K13811
NA	NA		NA	NA	NA	K13856
NA	NA		NA	NA	NA	K13861
NA	NA		NA	NA	NA	K13862
NA	NA		NA	NA	NA	K13864
NA	NA		NA	NA	NA	K13864
NA	NA		NA	NA	NA	K13864
NA	NA		NA	NA	NA	K13866
NA	NA		NA	NA	NA	K13866
NA	NA		NA	NA	NA	K13868
NA	NA		NA	NA	NA	K13868
NA	NA		NA	NA	NA	K13868
NA	NA		NA	NA	NA	K13884
NA	NA		NA	NA	NA	K13884
NA	NA		NA	NA	NA	K13886
NA	NA		NA	NA	NA	K13887
NA	NA		NA	NA	NA	K13907
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13912
NA	NA		NA	NA	NA	K13917
NA	NA		NA	NA	NA	K13963
NA	NA		NA	NA	NA	K13982
NA	NA		NA	NA	NA	K13984
NA	NA		NA	NA	NA	K13988
NA	NA		NA	NA	NA	K13988
NA	NA		NA	NA	NA	K13997
NA	NA		NA	NA	NA	K14003
NA	NA		NA	NA	NA	K14008
NA	NA		NA	NA	NA	K14015
NA	NA		NA	NA	NA	K14016
NA	NA		NA	NA	NA	K14018
NA	NA		NA	NA	NA	K14026
NA	NA		NA	NA	NA	K14073
NA	NA		NA	NA	NA	K14073
NA	NA		NA	NA	NA	K14074
NA	NA		NA	NA	NA	K14074
NA	NA		NA	NA	NA	K14074
NA	NA		NA	NA	NA	K14074
NA	NA		NA	NA	NA	K14074
NA	NA		NA	NA	NA	K14075
NA	NA		NA	NA	NA	K14075
NA	NA		NA	NA	NA	K14079
NA	NA		NA	NA	NA	K14085
NA	NA		NA	NA	NA	K14163
NA	NA		NA	NA	NA	K14191
NA	NA		NA	NA	NA	K14191
NA	NA		NA	NA	NA	K14206
NA	NA		NA	NA	NA	K14206
NA	NA		NA	NA	NA	K14206
NA	NA		NA	NA	NA	K14209
NA	NA		NA	NA	NA	K14209
NA	NA		NA	NA	NA	K14213
NA	NA		NA	NA	NA	K14213
NA	NA		NA	NA	NA	K14216
NA	NA		NA	NA	NA	K14216
NA	NA		NA	NA	NA	K14284
NA	NA		NA	NA	NA	K14286
NA	NA		NA	NA	NA	K14288
NA	NA		NA	NA	NA	K14289
NA	NA		NA	NA	NA	K14289
NA	NA		NA	NA	NA	K14289
NA	NA		NA	NA	NA	K14290
NA	NA		NA	NA	NA	K14292
NA	NA		NA	NA	NA	K14293
NA	NA		NA	NA	NA	K14293
NA	NA		NA	NA	NA	K14300
NA	NA		NA	NA	NA	K14301
NA	NA		NA	NA	NA	K14304
NA	NA		NA	NA	NA	K14305
NA	NA		NA	NA	NA	K14308
NA	NA		NA	NA	NA	K14312
NA	NA		NA	NA	NA	K14312
NA	NA		NA	NA	NA	K14321
NA	NA		NA	NA	NA	K14327
NA	NA		NA	NA	NA	K14354
NA	NA		NA	NA	NA	K14354
NA	NA		NA	NA	NA	K14376
NA	NA		NA	NA	NA	K14379
NA	NA		NA	NA	NA	K14380
NA	NA		NA	NA	NA	K14383
NA	NA		NA	NA	NA	K14386
NA	NA		NA	NA	NA	K14387
NA	NA		NA	NA	NA	K14388
NA	NA		NA	NA	NA	K14388
NA	NA		NA	NA	NA	K14388
NA	NA		NA	NA	NA	K14391
NA	NA		NA	NA	NA	K14391
NA	NA		NA	NA	NA	K14395
NA	NA		NA	NA	NA	K14398
NA	NA		NA	NA	NA	K14401
NA	NA		NA	NA	NA	K14401
NA	NA		NA	NA	NA	K14407
NA	NA		NA	NA	NA	K14409
NA	NA		NA	NA	NA	K14411
NA	NA		NA	NA	NA	K14428
NA	NA		NA	NA	NA	K14439
NA	NA		NA	NA	NA	K14442
NA	NA		NA	NA	NA	K14443
NA	NA		NA	NA	NA	K14443
NA	NA		NA	NA	NA	K14453
NA	NA		NA	NA	NA	K14453
NA	NA		NA	NA	NA	K14454
NA	NA		NA	NA	NA	K14455
NA	NA		NA	NA	NA	K14457
NA	NA		NA	NA	NA	K14462
NA	NA		NA	NA	NA	K14462
NA	NA		NA	NA	NA	K14480
NA	NA		NA	NA	NA	K14510
NA	NA		NA	NA	NA	K14521
NA	NA		NA	NA	NA	K14527
NA	NA		NA	NA	NA	K14536
NA	NA		NA	NA	NA	K14538
NA	NA		NA	NA	NA	K14548
NA	NA		NA	NA	NA	K14552
NA	NA		NA	NA	NA	K14553
NA	NA		NA	NA	NA	K14555
NA	NA		NA	NA	NA	K14557
NA	NA		NA	NA	NA	K14558
NA	NA		NA	NA	NA	K14559
NA	NA		NA	NA	NA	K14561
NA	NA		NA	NA	NA	K14561
NA	NA		NA	NA	NA	K14573
NA	NA		NA	NA	NA	K14573
NA	NA		NA	NA	NA	K14607
NA	NA		NA	NA	NA	K14611
NA	NA		NA	NA	NA	K14611
NA	NA		NA	NA	NA	K14611
NA	NA		NA	NA	NA	K14613
NA	NA		NA	NA	NA	K14613
NA	NA		NA	NA	NA	K14615
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14616
NA	NA		NA	NA	NA	K14617
NA	NA		NA	NA	NA	K14620
NA	NA		NA	NA	NA	K14620
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14638
NA	NA		NA	NA	NA	K14648
NA	NA		NA	NA	NA	K14648
NA	NA		NA	NA	NA	K14648
NA	NA		NA	NA	NA	K14662
NA	NA		NA	NA	NA	K14677
NA	NA		NA	NA	NA	K14683
NA	NA		NA	NA	NA	K14683
NA	NA		NA	NA	NA	K14684
NA	NA		NA	NA	NA	K14686
NA	NA		NA	NA	NA	K14688
NA	NA		NA	NA	NA	K14709
NA	NA		NA	NA	NA	K14711
NA	NA		NA	NA	NA	K14713
NA	NA		NA	NA	NA	K14715
NA	NA		NA	NA	NA	K14716
NA	NA		NA	NA	NA	K14716
NA	NA		NA	NA	NA	K14716
NA	NA		NA	NA	NA	K14716
NA	NA		NA	NA	NA	K14717
NA	NA		NA	NA	NA	K14718
NA	NA		NA	NA	NA	K14724
NA	NA		NA	NA	NA	K14726
NA	NA		NA	NA	NA	K14735
NA	NA		NA	NA	NA	K14735
NA	NA		NA	NA	NA	K14735
NA	NA		NA	NA	NA	K14753
NA	NA		NA	NA	NA	K14753
NA	NA		NA	NA	NA	K14764
NA	NA		NA	NA	NA	K14765
NA	NA		NA	NA	NA	K14766
NA	NA		NA	NA	NA	K14766
NA	NA		NA	NA	NA	K14766
NA	NA		NA	NA	NA	K14768
NA	NA		NA	NA	NA	K14769
NA	NA		NA	NA	NA	K14772
NA	NA		NA	NA	NA	K14772
NA	NA		NA	NA	NA	K14776
NA	NA		NA	NA	NA	K14779
NA	NA		NA	NA	NA	K14790
NA	NA		NA	NA	NA	K14792
NA	NA		NA	NA	NA	K14792
NA	NA		NA	NA	NA	K14792
NA	NA		NA	NA	NA	K14792
NA	NA		NA	NA	NA	K14793
NA	NA		NA	NA	NA	K14795
NA	NA		NA	NA	NA	K14798
NA	NA		NA	NA	NA	K14798
NA	NA		NA	NA	NA	K14799
NA	NA		NA	NA	NA	K14800
NA	NA		NA	NA	NA	K14802
NA	NA		NA	NA	NA	K14805
NA	NA		NA	NA	NA	K14805
NA	NA		NA	NA	NA	K14809
NA	NA		NA	NA	NA	K14825
NA	NA		NA	NA	NA	K14831
NA	NA		NA	NA	NA	K14832
NA	NA		NA	NA	NA	K14833
NA	NA		NA	NA	NA	K14833
NA	NA		NA	NA	NA	K14834
NA	NA		NA	NA	NA	K14838
NA	NA		NA	NA	NA	K14840
NA	NA		NA	NA	NA	K14842
NA	NA		NA	NA	NA	K14844
NA	NA		NA	NA	NA	K14849
NA	NA		NA	NA	NA	K14852
NA	NA		NA	NA	NA	K14856
NA	NA		NA	NA	NA	K14857
NA	NA		NA	NA	NA	K14862
NA	NA		NA	NA	NA	K14864
NA	NA		NA	NA	NA	K14942
NA	NA		NA	NA	NA	K14943
NA	NA		NA	NA	NA	K14944
NA	NA		NA	NA	NA	K14945
NA	NA		NA	NA	NA	K14946
NA	NA		NA	NA	NA	K14947
NA	NA		NA	NA	NA	K14950
NA	NA		NA	NA	NA	K14950
NA	NA		NA	NA	NA	K14963
NA	NA		NA	NA	NA	K14963
NA	NA		NA	NA	NA	K14963
NA	NA		NA	NA	NA	K14965
NA	NA		NA	NA	NA	K14970
NA	NA		NA	NA	NA	K14995
NA	NA		NA	NA	NA	K14996
NA	NA		NA	NA	NA	K15009
NA	NA		NA	NA	NA	K15010
NA	NA		NA	NA	NA	K15013
NA	NA		NA	NA	NA	K15013
NA	NA		NA	NA	NA	K15014
NA	NA		NA	NA	NA	K15014
NA	NA		NA	NA	NA	K15026
NA	NA		NA	NA	NA	K15026
NA	NA		NA	NA	NA	K15030
NA	NA		NA	NA	NA	K15043
NA	NA		NA	NA	NA	K15043
NA	NA		NA	NA	NA	K15046
NA	NA		NA	NA	NA	K15047
NA	NA		NA	NA	NA	K15048
NA	NA		NA	NA	NA	K15048
NA	NA		NA	NA	NA	K15074
NA	NA		NA	NA	NA	K15076
NA	NA		NA	NA	NA	K15085
NA	NA		NA	NA	NA	K15100
NA	NA		NA	NA	NA	K15101
NA	NA		NA	NA	NA	K15105
NA	NA		NA	NA	NA	K15106
NA	NA		NA	NA	NA	K15109
NA	NA		NA	NA	NA	K15109
NA	NA		NA	NA	NA	K15111
NA	NA		NA	NA	NA	K15112
NA	NA		NA	NA	NA	K15116
NA	NA		NA	NA	NA	K15116
NA	NA		NA	NA	NA	K15117
NA	NA		NA	NA	NA	K15119
NA	NA		NA	NA	NA	K15120
NA	NA		NA	NA	NA	K15121
NA	NA		NA	NA	NA	K15131
NA	NA		NA	NA	NA	K15144
NA	NA		NA	NA	NA	K15148
NA	NA		NA	NA	NA	K15148
NA	NA		NA	NA	NA	K15152
NA	NA		NA	NA	NA	K15164
NA	NA		NA	NA	NA	K15168
NA	NA		NA	NA	NA	K15169
NA	NA		NA	NA	NA	K15171
NA	NA		NA	NA	NA	K15176
NA	NA		NA	NA	NA	K15179
NA	NA		NA	NA	NA	K15183
NA	NA		NA	NA	NA	K15186
NA	NA		NA	NA	NA	K15195
NA	NA		NA	NA	NA	K15199
NA	NA		NA	NA	NA	K15202
NA	NA		NA	NA	NA	K15210
NA	NA		NA	NA	NA	K15223
NA	NA		NA	NA	NA	K15255
NA	NA		NA	NA	NA	K15255
NA	NA		NA	NA	NA	K15255
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15259
NA	NA		NA	NA	NA	K15261
NA	NA		NA	NA	NA	K15261
NA	NA		NA	NA	NA	K15263
NA	NA		NA	NA	NA	K15271
NA	NA		NA	NA	NA	K15272
NA	NA		NA	NA	NA	K15275
NA	NA		NA	NA	NA	K15277
NA	NA		NA	NA	NA	K15280
NA	NA		NA	NA	NA	K15281
NA	NA		NA	NA	NA	K15284
NA	NA		NA	NA	NA	K15287
NA	NA		NA	NA	NA	K15287
NA	NA		NA	NA	NA	K15294
NA	NA		NA	NA	NA	K15296
NA	NA		NA	NA	NA	K15297
NA	NA		NA	NA	NA	K15297
NA	NA		NA	NA	NA	K15303
NA	NA		NA	NA	NA	K15306
NA	NA		NA	NA	NA	K15309
NA	NA		NA	NA	NA	K15335
NA	NA		NA	NA	NA	K15340
NA	NA		NA	NA	NA	K15360
NA	NA		NA	NA	NA	K15360
NA	NA		NA	NA	NA	K15361
NA	NA		NA	NA	NA	K15362
NA	NA		NA	NA	NA	K15362
NA	NA		NA	NA	NA	K15363
NA	NA		NA	NA	NA	K15377
NA	NA		NA	NA	NA	K15377
NA	NA		NA	NA	NA	K15377
NA	NA		NA	NA	NA	K15377
NA	NA		NA	NA	NA	K15377
NA	NA		NA	NA	NA	K15381
NA	NA		NA	NA	NA	K15381
NA	NA		NA	NA	NA	K15381
NA	NA		NA	NA	NA	K15421
NA	NA		NA	NA	NA	K15436
NA	NA		NA	NA	NA	K15442
NA	NA		NA	NA	NA	K15442
NA	NA		NA	NA	NA	K15537
NA	NA		NA	NA	NA	K15544
NA	NA		NA	NA	NA	K15604
NA	NA		NA	NA	NA	K15607
NA	NA		NA	NA	NA	K15607
NA	NA		NA	NA	NA	K15607
NA	NA		NA	NA	NA	K15615
NA	NA		NA	NA	NA	K15616
NA	NA		NA	NA	NA	K15620
NA	NA		NA	NA	NA	K15621
NA	NA		NA	NA	NA	K15626
NA	NA		NA	NA	NA	K15633
NA	NA		NA	NA	NA	K15682
NA	NA		NA	NA	NA	K15684
NA	NA		NA	NA	NA	K15686
NA	NA		NA	NA	NA	K15687
NA	NA		NA	NA	NA	K15687
NA	NA		NA	NA	NA	K15690
NA	NA		NA	NA	NA	K15692
NA	NA		NA	NA	NA	K15692
NA	NA		NA	NA	NA	K15695
NA	NA		NA	NA	NA	K15700
NA	NA		NA	NA	NA	K15710
NA	NA		NA	NA	NA	K15719
NA	NA		NA	NA	NA	K15728
NA	NA		NA	NA	NA	K15731
NA	NA		NA	NA	NA	K15731
NA	NA		NA	NA	NA	K15734
NA	NA		NA	NA	NA	K15734
NA	NA		NA	NA	NA	K15759
NA	NA		NA	NA	NA	K15791
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15837
NA	NA		NA	NA	NA	K15839
NA	NA		NA	NA	NA	K15979
NA	NA		NA	NA	NA	K15979
NA	NA		NA	NA	NA	K15979
NA	NA		NA	NA	NA	K16056
NA	NA		NA	NA	NA	K16059
NA	NA		NA	NA	NA	K16072
NA	NA		NA	NA	NA	K16172
NA	NA		NA	NA	NA	K16175
NA	NA		NA	NA	NA	K16196
NA	NA		NA	NA	NA	K16197
NA	NA		NA	NA	NA	K16197
NA	NA		NA	NA	NA	K16219
NA	NA		NA	NA	NA	K16220
NA	NA		NA	NA	NA	K16220
NA	NA		NA	NA	NA	K16273
NA	NA		NA	NA	NA	K16288
NA	NA		NA	NA	NA	K16288
NA	NA		NA	NA	NA	K16288
NA	NA		NA	NA	NA	K16288
NA	NA		NA	NA	NA	K16288
NA	NA		NA	NA	NA	K16307
NA	NA		NA	NA	NA	K16307
NA	NA		NA	NA	NA	K16308
NA	NA		NA	NA	NA	K16308
NA	NA		NA	NA	NA	K16309
NA	NA		NA	NA	NA	K16311
NA	NA		NA	NA	NA	K16316
NA	NA		NA	NA	NA	K16336
NA	NA		NA	NA	NA	K16339
NA	NA		NA	NA	NA	K16342
NA	NA		NA	NA	NA	K16343
NA	NA		NA	NA	NA	K16353
NA	NA		NA	NA	NA	K16353
NA	NA		NA	NA	NA	K16353
NA	NA		NA	NA	NA	K16353
NA	NA		NA	NA	NA	K16364
NA	NA		NA	NA	NA	K16365
NA	NA		NA	NA	NA	K16449
NA	NA		NA	NA	NA	K16452
NA	NA		NA	NA	NA	K16453
NA	NA		NA	NA	NA	K16455
NA	NA		NA	NA	NA	K16458
NA	NA		NA	NA	NA	K16461
NA	NA		NA	NA	NA	K16461
NA	NA		NA	NA	NA	K16465
NA	NA		NA	NA	NA	K16466
NA	NA		NA	NA	NA	K16468
NA	NA		NA	NA	NA	K16479
NA	NA		NA	NA	NA	K16479
NA	NA		NA	NA	NA	K16498
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16506
NA	NA		NA	NA	NA	K16507
NA	NA		NA	NA	NA	K16518
NA	NA		NA	NA	NA	K16530
NA	NA		NA	NA	NA	K16531
NA	NA		NA	NA	NA	K16531
NA	NA		NA	NA	NA	K16533
NA	NA		NA	NA	NA	K16537
NA	NA		NA	NA	NA	K16541
NA	NA		NA	NA	NA	K16546
NA	NA		NA	NA	NA	K16546
NA	NA		NA	NA	NA	K16547
NA	NA		NA	NA	NA	K16547
NA	NA		NA	NA	NA	K16548
NA	NA		NA	NA	NA	K16570
NA	NA		NA	NA	NA	K16572
NA	NA		NA	NA	NA	K16573
NA	NA		NA	NA	NA	K16579
NA	NA		NA	NA	NA	K16584
NA	NA		NA	NA	NA	K16586
NA	NA		NA	NA	NA	K16588
NA	NA		NA	NA	NA	K16599
NA	NA		NA	NA	NA	K16601
NA	NA		NA	NA	NA	K16604
NA	NA		NA	NA	NA	K16605
NA	NA		NA	NA	NA	K16606
NA	NA		NA	NA	NA	K16608
NA	NA		NA	NA	NA	K16639
NA	NA		NA	NA	NA	K16669
NA	NA		NA	NA	NA	K16669
NA	NA		NA	NA	NA	K16669
NA	NA		NA	NA	NA	K16669
NA	NA		NA	NA	NA	K16669
NA	NA		NA	NA	NA	K16669
NA	NA		NA	NA	NA	K16673
NA	NA		NA	NA	NA	K16675
NA	NA		NA	NA	NA	K16676
NA	NA		NA	NA	NA	K16682
NA	NA		NA	NA	NA	K16684
NA	NA		NA	NA	NA	K16684
NA	NA		NA	NA	NA	K16685
NA	NA		NA	NA	NA	K16687
NA	NA		NA	NA	NA	K16725
NA	NA		NA	NA	NA	K16727
NA	NA		NA	NA	NA	K16732
NA	NA		NA	NA	NA	K16732
NA	NA		NA	NA	NA	K16733
NA	NA		NA	NA	NA	K16739
NA	NA		NA	NA	NA	K16740
NA	NA		NA	NA	NA	K16740
NA	NA		NA	NA	NA	K16743
NA	NA		NA	NA	NA	K16746
NA	NA		NA	NA	NA	K16749
NA	NA		NA	NA	NA	K16751
NA	NA		NA	NA	NA	K16755
NA	NA		NA	NA	NA	K16765
NA	NA		NA	NA	NA	K16777
NA	NA		NA	NA	NA	K16779
NA	NA		NA	NA	NA	K16781
NA	NA		NA	NA	NA	K16781
NA	NA		NA	NA	NA	K16790
NA	NA		NA	NA	NA	K16794
NA	NA		NA	NA	NA	K16796
NA	NA		NA	NA	NA	K16802
NA	NA		NA	NA	NA	K16811
NA	NA		NA	NA	NA	K16812
NA	NA		NA	NA	NA	K16812
NA	NA		NA	NA	NA	K16819
NA	NA		NA	NA	NA	K16831
NA	NA		NA	NA	NA	K16857
NA	NA		NA	NA	NA	K16857
NA	NA		NA	NA	NA	K16866
NA	NA		NA	NA	NA	K16892
NA	NA		NA	NA	NA	K16896
NA	NA		NA	NA	NA	K16910
NA	NA		NA	NA	NA	K16910
NA	NA		NA	NA	NA	K16910
NA	NA		NA	NA	NA	K16910
NA	NA		NA	NA	NA	K16911
NA	NA		NA	NA	NA	K16913
NA	NA		NA	NA	NA	K16938
NA	NA		NA	NA	NA	K16938
NA	NA		NA	NA	NA	K16939
NA	NA		NA	NA	NA	K16942
NA	NA		NA	NA	NA	K16942
NA	NA		NA	NA	NA	K16942
NA	NA		NA	NA	NA	K16944
NA	NA		NA	NA	NA	K17079
NA	NA		NA	NA	NA	K17079
NA	NA		NA	NA	NA	K17081
NA	NA		NA	NA	NA	K17083
NA	NA		NA	NA	NA	K17086
NA	NA		NA	NA	NA	K17086
NA	NA		NA	NA	NA	K17095
NA	NA		NA	NA	NA	K17108
NA	NA		NA	NA	NA	K17108
NA	NA		NA	NA	NA	K17197
NA	NA		NA	NA	NA	K17198
NA	NA		NA	NA	NA	K17199
NA	NA		NA	NA	NA	K17199
NA	NA		NA	NA	NA	K17218
NA	NA		NA	NA	NA	K17253
NA	NA		NA	NA	NA	K17260
NA	NA		NA	NA	NA	K17263
NA	NA		NA	NA	NA	K17264
NA	NA		NA	NA	NA	K17264
NA	NA		NA	NA	NA	K17264
NA	NA		NA	NA	NA	K17266
NA	NA		NA	NA	NA	K17267
NA	NA		NA	NA	NA	K17278
NA	NA		NA	NA	NA	K17280
NA	NA		NA	NA	NA	K17285
NA	NA		NA	NA	NA	K17286
NA	NA		NA	NA	NA	K17286
NA	NA		NA	NA	NA	K17286
NA	NA		NA	NA	NA	K17286
NA	NA		NA	NA	NA	K17286
NA	NA		NA	NA	NA	K17292
NA	NA		NA	NA	NA	K17301
NA	NA		NA	NA	NA	K17301
NA	NA		NA	NA	NA	K17302
NA	NA		NA	NA	NA	K17302
NA	NA		NA	NA	NA	K17302
NA	NA		NA	NA	NA	K17306
NA	NA		NA	NA	NA	K17307
NA	NA		NA	NA	NA	K17307
NA	NA		NA	NA	NA	K17307
NA	NA		NA	NA	NA	K17307
NA	NA		NA	NA	NA	K17307
NA	NA		NA	NA	NA	K17307
NA	NA		NA	NA	NA	K17339
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
NA	NA		NA	NA	NA	K17341
