Name,moduleColors,moduleID,GS.inf,GS.temp,GS.time,GS.met_Y
aug_v2a.08283,midnightblue,M17,-0.244963308,-0.17598089,-0.656069797,-0.427456852
aug_v2a.08288,turquoise,M20,0.064375459,0.791854254,0.153527452,0.183343831
aug_v2a.08289,green,M18,0.462452317,0.279853928,0.30667537,0.322729213
aug_v2a.08291,blue,M11,0.057662908,-0.929543712,0.086684426,-0.050976686
aug_v2a.08292,green,M18,0.300180736,-0.058172852,0.587566647,0.299592041
aug_v2a.08293,green,M18,0.243306138,0.071139913,0.585031708,0.327808794
aug_v2a.08294,purple,M6,0.242919435,0.386327005,0.266353846,0.119016569
aug_v2a.08295,magenta,M13,0.005673926,0.365893857,-0.409552962,-0.317654697
aug_v2a.08296,lightcyan,M1,-0.046757837,-0.080066172,0.630260766,0.214711079
aug_v2a.08301,red,M10,-0.143152016,-0.139678769,0.521718506,0.39985363
aug_v2a.08304,turquoise,M20,0.308108012,0.21128683,0.187977853,0.199039449
aug_v2a.08305,turquoise,M20,0.396009221,0.307198441,0.306822115,0.23714593
aug_v2a.08306,grey60,M4,0.099736395,-0.712242149,0.42437873,0.156054142
aug_v2a.08307,yellow,M12,-0.401849358,-0.41967862,-0.413945212,-0.371800379
aug_v2a.08308,green,M18,0.315814932,-0.143729885,0.397169856,0.261464202
aug_v2a.08309,blue,M11,-0.045445139,-0.312139809,-0.088244628,-0.128819675
aug_v2a.08310,turquoise,M20,0.027163222,0.259100464,0.126016602,0.24238795
aug_v2a.08311,lightcyan,M1,0.082619923,0.239783838,0.531345961,0.390559137
aug_v2a.08312,turquoise,M20,0.072845462,0.436300148,0.278226792,0.182302598
aug_v2a.08313,turquoise,M20,0.081515891,0.259767752,0.497342311,0.408599859
aug_v2a.08315,blue,M11,-0.138849747,-0.393151805,-0.155875779,-0.009080108
aug_v2a.08316,green,M18,0.244196008,-0.056018717,0.436385247,0.431890599
aug_v2a.08321,purple,M6,0.024412492,0.001084591,0.547755369,0.591043124
aug_v2a.08323,green,M18,0.20050064,0.16755409,0.509153024,0.367397163
aug_v2a.08330,greenyellow,M15,0.03726159,-0.062958723,-0.59404558,-0.252684566
aug_v2a.08336,blue,M11,0.007226149,-0.300717755,-0.133484677,-0.143445361
aug_v2a.00758,pink,M19,-0.226091114,0.411363963,0.286955071,-0.001162474
aug_v2a.08337,grey,M26,0.047961458,-0.004757337,-0.147951534,-0.150789922
aug_v2a.08338,black,M24,0.322222068,-0.159207438,0.040475045,0.13847824
aug_v2a.08341,yellow,M12,-0.250326811,-0.379008093,-0.080508587,-0.044843977
aug_v2a.08343,turquoise,M20,0.361864356,-0.039032785,0.327118153,0.464188055
aug_v2a.08346,pink,M19,0.044970003,-0.255607764,0.396555563,0.074973714
aug_v2a.08347,pink,M19,0.184325665,0.01246444,0.495183209,0.281512793
aug_v2a.08352,green,M18,0.611016051,0.028538668,0.127054181,0.181818361
aug_v2a.08353,turquoise,M20,0.523399935,0.058708866,0.183192205,0.283077673
aug_v2a.08354,lightyellow,M14,-0.146711417,-0.220428702,-0.403813036,-0.373994017
aug_v2a.08358,turquoise,M20,-0.028499,-0.102888679,0.2480804,-0.06033283
aug_v2a.08359,turquoise,M20,0.01327918,0.085462698,0.131665572,-0.011301918
aug_v2a.08360,salmon,M23,0.104661963,0.380999769,-0.298272869,-0.060911428
aug_v2a.08361,purple,M6,0.263680731,0.095572478,0.447582328,0.331652127
aug_v2a.08364,turquoise,M20,0.246879866,0.359881844,0.067998785,0.325976286
aug_v2a.08365,grey,M26,0.111307695,0.044296994,-0.286762198,-0.149930733
aug_v2a.08366,grey,M26,0.289424303,-0.229678118,-0.57547913,-0.534755753
aug_v2a.08367,green,M18,0.573958926,0.145735453,0.169340861,0.063803651
aug_v2a.08369,turquoise,M20,0.220815289,-0.135033406,0.085674264,0.164124903
aug_v2a.08370,yellow,M12,-0.421364123,0.20985803,-0.083856237,0.168146549
aug_v2a.08371,blue,M11,-0.326655865,-0.69834719,-0.063639866,-0.209361551
aug_v2a.08372,red,M10,0.186215813,-0.321448701,-0.156038732,-0.288014027
aug_v2a.08373,black,M24,0.381845319,0.215285586,0.141095896,0.305057443
aug_v2a.08375,grey,M26,-0.041476265,0.126006314,-0.358671388,-0.020538603
aug_v2a.08377,grey,M26,0.012855388,0.212955588,-0.103033643,-0.13385914
aug_v2a.00072,greenyellow,M15,-0.098957144,-0.049961249,-0.386130642,-0.298050509
aug_v2a.00759,pink,M19,0.206186757,0.364223532,0.077367095,0.118240139
aug_v2a.00760,turquoise,M20,0.377713335,0.420140968,0.129638619,0.271387586
aug_v2a.08378,grey,M26,-0.120788594,-0.119284731,0.063057136,-0.182067015
aug_v2a.08379,red,M10,0.039888909,-0.147181964,0.341197292,0.616804811
aug_v2a.08381,green,M18,0.363761829,0.522895767,0.271702439,0.201899382
aug_v2a.08382,green,M18,0.380227635,0.218562588,0.627049255,0.534415938
aug_v2a.08383,turquoise,M20,0.274421113,0.24839702,0.168611576,0.2414336
aug_v2a.08384,blue,M11,-0.368633932,-0.57342076,0.193079441,0.029658006
aug_v2a.08385,turquoise,M20,0.069609113,0.455848668,0.064224429,0.048395426
aug_v2a.08386,brown,M21,0.237675578,0.561069839,0.091520809,0.296788928
aug_v2a.08388,pink,M19,0.375064322,0.309368375,0.406805766,0.408707718
aug_v2a.08389,blue,M11,0.011190929,-0.682830563,0.203173248,0.074280778
aug_v2a.08392,brown,M21,-0.094077576,0.678226823,0.021070519,-0.053701065
aug_v2a.08396,midnightblue,M17,-0.149055785,-0.011369551,-0.72699456,-0.463219372
aug_v2a.08400,green,M18,0.213032997,-0.060306957,0.436067501,0.349287855
aug_v2a.08403,green,M18,0.180636947,-0.038606755,0.383277994,0.070969011
aug_v2a.08404,grey60,M4,0.455809723,-0.542664717,0.268300106,0.187509705
aug_v2a.08406,purple,M6,0.269386476,-0.281003261,-0.034952451,0.062937685
aug_v2a.08408,grey,M26,-0.020517757,0.056147504,-0.105905083,0.06645441
aug_v2a.08409,turquoise,M20,0.364219349,0.313610382,0.56330486,0.699982173
aug_v2a.08410,turquoise,M20,0.277598725,0.348599464,0.293666154,0.401881649
aug_v2a.08411,magenta,M13,-0.393544801,0.605867733,-0.242567888,-0.197081576
aug_v2a.08414,grey,M26,0.172752822,0.018825134,0.152216785,0.228548133
aug_v2a.08416,blue,M11,0.235676996,-0.711827741,-0.201636407,-0.196282242
aug_v2a.08417,blue,M11,-0.195492269,-0.673925438,-0.109437468,-0.18896978
aug_v2a.08419,brown,M21,-0.11814463,0.329881557,-0.033048335,0.239743483
aug_v2a.08420,red,M10,-0.108639457,-0.331358226,0.272327238,0.021560007
aug_v2a.08422,black,M24,0.474185302,0.263147257,0.253888855,0.265959181
aug_v2a.08423,turquoise,M20,0.383758156,0.424588395,-0.010505208,0.099181562
aug_v2a.08424,purple,M6,0.247423914,0.192295112,0.320083911,0.115826527
aug_v2a.08426,blue,M11,-0.265124516,-0.71389667,-0.182110486,-0.183941231
aug_v2a.08430,black,M24,0.401500799,0.543617067,0.150980552,0.425375292
aug_v2a.08431,turquoise,M20,0.23219298,0.361706518,0.161380721,0.013757855
aug_v2a.08433,grey,M26,0.270937411,-0.110274832,0.094862627,0.108049632
aug_v2a.08434,blue,M11,-0.102690236,-0.148266186,-0.196953046,-0.370033894
aug_v2a.08435,turquoise,M20,0.303189118,0.027913185,0.494757138,0.446444361
aug_v2a.08436,turquoise,M20,0.090176365,0.074418639,0.138309059,0.336713263
aug_v2a.08437,purple,M6,0.291411113,-0.177836161,0.416838743,0.457912081
aug_v2a.00765,magenta,M13,-0.092496814,0.582474418,0.102637797,0.099844209
aug_v2a.08439,yellow,M12,-0.624897079,0.262432573,-0.289957796,-0.320760724
aug_v2a.08441,red,M10,0.011900853,0.118666752,0.038280928,0.040780352
aug_v2a.08443,lightgreen,M22,0.339058911,0.343096109,-0.077661818,-0.164705897
aug_v2a.08444,green,M18,0.152696419,-0.315533341,0.66201274,0.263470971
aug_v2a.08445,green,M18,0.420912928,0.057734555,0.526813646,0.463856059
aug_v2a.08446,magenta,M13,-0.06250747,0.352966961,-0.024409446,0.104823852
aug_v2a.08448,yellow,M12,-0.379793361,-0.202573242,-0.323803163,-0.33904875
aug_v2a.08449,red,M10,-0.124905193,-0.058999979,0.136318566,-0.028593809
aug_v2a.08450,magenta,M13,-0.08394726,0.421575135,0.054957877,0.2778644
aug_v2a.08454,blue,M11,-0.056561134,-0.271230462,-0.249338055,-0.033128273
aug_v2a.08455,turquoise,M20,0.188315028,0.376810938,0.281015426,0.432613752
aug_v2a.08457,blue,M11,0.022769653,-0.532829422,-0.123728672,-0.25483577
aug_v2a.08458,red,M10,-0.127233697,-0.463705266,-0.093768717,-0.307459931
aug_v2a.08459,grey,M26,0.332510827,-0.031212209,-0.055394683,0.113069105
aug_v2a.08462,turquoise,M20,0.279671057,0.263762356,0.321339118,0.400723959
aug_v2a.08463,black,M24,0.244950776,0.148133874,0.357121913,0.226947447
aug_v2a.08465,brown,M21,0.096651587,0.593870416,-0.014852667,0.161957908
aug_v2a.08466,grey,M26,0.033926475,-0.073791987,-0.204370076,-0.281775162
aug_v2a.08467,grey,M26,-0.015795437,-0.078393784,-0.018546897,0.03485919
aug_v2a.08469,green,M18,0.392264347,-0.277054805,0.213361603,0.070599105
aug_v2a.08472,grey,M26,-0.112056852,0.143671667,-0.13661908,0.025275452
aug_v2a.08473,brown,M21,0.172524766,0.489300685,-0.022959392,0.12227853
aug_v2a.08474,blue,M11,-0.08989026,-0.577108455,-0.117897684,-0.322445394
aug_v2a.08475,yellow,M12,-0.209019387,-0.300306995,-0.161256057,-0.156334672
aug_v2a.08476,blue,M11,0.009846149,-0.892045989,0.022128653,-0.03034561
aug_v2a.08478,red,M10,-0.157473707,-0.566591956,0.244543566,0.064360575
aug_v2a.08479,blue,M11,-0.316986841,-0.561496954,0.412636911,0.14309726
aug_v2a.08480,greenyellow,M15,0.131807556,0.011650936,-0.222096178,-0.372563885
aug_v2a.08481,yellow,M12,-0.268495762,-0.354811082,-0.45707798,-0.448470158
aug_v2a.08482,turquoise,M20,0.146744244,0.112998641,-0.09233234,-0.229287592
aug_v2a.08483,blue,M11,-0.100936586,-0.263020327,-0.308942868,-0.022969667
aug_v2a.08486,brown,M21,-0.023188805,0.474716814,-0.216153457,-0.026664119
aug_v2a.08492,blue,M11,-0.225410946,-0.698359481,0.058366281,-0.047821687
aug_v2a.08493,midnightblue,M17,-0.196472002,-0.512824228,-0.310877329,-0.398801249
aug_v2a.08494,brown,M21,0.045039622,0.311942059,-0.273646922,-0.135853453
aug_v2a.08495,blue,M11,-0.108691209,-0.556027542,0.180889973,-0.035229734
aug_v2a.08496,yellow,M12,-0.423315577,0.045060359,-0.303677273,-0.214508145
aug_v2a.08499,blue,M11,-0.029378966,-0.769276652,-0.248631296,-0.358333706
aug_v2a.08501,blue,M11,-0.295978644,-0.397193657,-0.33348452,-0.293500279
aug_v2a.08503,yellow,M12,-0.39643181,0.052855632,-0.707054968,-0.58716195
aug_v2a.08504,green,M18,0.48004388,0.015091378,0.058091421,-0.130796546
aug_v2a.08506,yellow,M12,-0.273986572,-0.459446464,-0.383925294,-0.359114906
aug_v2a.08507,red,M10,-0.402198146,-0.270552947,-0.004358773,-0.102929346
aug_v2a.08509,purple,M6,0.122147721,-0.28144352,0.059582254,-0.073287802
aug_v2a.08512,magenta,M13,-0.533886706,0.483608135,-0.237911692,-0.315004413
aug_v2a.08514,magenta,M13,-0.240552455,0.599165405,-0.297688302,-0.254258848
aug_v2a.08515,greenyellow,M15,-0.327565432,0.139078879,-0.488168745,-0.487914574
aug_v2a.08521,purple,M6,0.223436343,-0.289165853,0.196615941,0.231149682
aug_v2a.08523,brown,M21,0.157440719,0.089740875,-0.150854973,0.086535491
aug_v2a.08524,salmon,M23,0.044558586,-0.243177786,-0.352879697,-0.455738515
aug_v2a.08525,purple,M6,-0.016549569,0.246209771,0.151457053,0.060037815
aug_v2a.08526,black,M24,-0.123969447,-0.071338865,-0.010051841,-0.021223788
aug_v2a.08527,blue,M11,-0.12907827,-0.390034495,-0.271031002,-0.315651025
aug_v2a.08528,tan,M25,0.128948766,0.248551943,-0.247453268,-0.253502
aug_v2a.08532,grey,M26,-0.114998848,-0.330993322,0.233644829,-0.119172449
aug_v2a.00767,blue,M11,-0.253165034,-0.560177151,-0.261275831,-0.304167429
aug_v2a.00769,yellow,M12,-0.461849022,-0.007738407,-0.493920562,-0.357942657
aug_v2a.00770,green,M18,0.264644722,-0.118107134,0.432323217,0.271159667
aug_v2a.08535,purple,M6,-0.066010989,-0.164532237,0.243212033,0.246851677
aug_v2a.08536,brown,M21,0.197967625,0.279196353,-0.201645539,-0.120600323
aug_v2a.08537,turquoise,M20,0.242432188,0.192442048,-0.105901087,0.08646823
aug_v2a.08539,darkred,M3,0.038782898,-0.616797338,0.090749612,-0.052790843
aug_v2a.08542,cyan,M2,-0.187517412,-0.139346933,-0.137879694,-0.18660066
aug_v2a.08543,purple,M6,0.225153698,-0.150959603,0.544985468,0.341849397
aug_v2a.08544,yellow,M12,-0.353314985,-0.199665725,-0.24451988,-0.410300927
aug_v2a.08545,lightcyan,M1,-0.121893597,0.441287744,0.507366903,0.226523872
aug_v2a.08546,yellow,M12,-0.391181537,-0.048246069,-0.663861375,-0.499497667
aug_v2a.08548,grey,M26,-0.0539457,0.093284397,0.181139294,0.200127451
aug_v2a.08549,yellow,M12,-0.319882064,0.129815818,-0.217121621,-0.153863629
aug_v2a.08551,turquoise,M20,-0.130361152,0.425801475,0.17774624,0.092558637
aug_v2a.08552,turquoise,M20,0.068796639,0.413423195,0.134006337,0.035017004
aug_v2a.08556,turquoise,M20,0.122230935,0.088724645,-0.013132983,-0.023636309
aug_v2a.00771,greenyellow,M15,0.039866407,0.246048047,-0.528411485,-0.374511516
aug_v2a.00772,yellow,M12,-0.410249029,-0.139609093,-0.287967093,-0.327254093
aug_v2a.08557,cyan,M2,0.095538142,-0.377932118,0.229311527,0.233402652
aug_v2a.08558,brown,M21,0.193462709,0.589886765,-0.263556894,-0.028762322
aug_v2a.08562,turquoise,M20,0.43584735,0.264707502,0.12689015,0.190816098
aug_v2a.08564,brown,M21,0.281606396,0.444312309,-0.144586304,0.189542941
aug_v2a.08566,purple,M6,0.034210725,0.048200389,0.388287511,0.303720176
aug_v2a.08569,yellow,M12,-0.118106501,-0.159443762,-0.096470748,-0.305441623
aug_v2a.08574,lightyellow,M14,-0.406589877,0.133230361,-0.246511517,-0.076374283
aug_v2a.08575,turquoise,M20,0.303129811,0.403811342,0.206504555,0.379592432
aug_v2a.08577,magenta,M13,-0.298930311,0.379325104,-0.342107468,-0.282075084
aug_v2a.00774,blue,M11,-0.214755186,-0.301634034,-0.269211701,-0.302013755
aug_v2a.00775,green,M18,0.33582355,0.089230186,0.298648126,-0.065883855
aug_v2a.00776,blue,M11,-0.273614818,-0.696173826,-0.183852419,-0.323551381
aug_v2a.08581,lightgreen,M22,0.000535755,0.449435628,-0.206408371,-0.232421913
aug_v2a.08582,turquoise,M20,0.134352053,0.354048549,0.154898827,0.255193745
aug_v2a.08584,turquoise,M20,0.371585656,0.182046684,0.028113259,-0.116014809
aug_v2a.08585,blue,M11,0.290393821,-0.386842682,-0.053374705,0.155368946
aug_v2a.08586,blue,M11,-0.234581283,-0.458860957,0.09777604,0.075496909
aug_v2a.08587,yellow,M12,-0.285270497,-0.137682925,-0.282519534,-0.21980211
aug_v2a.08591,turquoise,M20,0.054621278,0.133256499,-0.12444169,-0.053528205
aug_v2a.08592,purple,M6,0.319426113,-0.315242275,0.153638565,0.207139855
aug_v2a.00778,brown,M21,0.19308301,0.353001527,-0.106956026,0.14002634
aug_v2a.08594,cyan,M2,-0.062227686,-0.568429399,0.124079073,0.00059553
aug_v2a.08596,brown,M21,-0.099275627,0.372602269,-0.264082553,-0.161151918
aug_v2a.08600,yellow,M12,-0.247058997,-0.03633534,-0.245912143,-0.109415524
aug_v2a.08602,black,M24,0.40985622,-0.267816907,0.351550584,0.326520288
aug_v2a.08606,yellow,M12,-0.363389373,-0.272680564,-0.469854836,-0.361845523
aug_v2a.08610,darkgrey,M5,-0.095229184,0.245444561,0.362766647,0.164992633
aug_v2a.08611,magenta,M13,-0.372892639,0.409449846,0.092742428,0.162965494
aug_v2a.08612,blue,M11,-0.194417235,-0.52047604,-0.581474019,-0.339440777
aug_v2a.08613,yellow,M12,-0.252267623,-0.019006767,-0.18255353,0.007979191
aug_v2a.08617,brown,M21,0.111755516,0.443137164,-0.157297165,-0.022655918
aug_v2a.08618,green,M18,0.406802443,0.17979739,0.365979066,0.359490582
aug_v2a.08619,green,M18,0.419505193,-0.060539592,0.224352934,0.329523312
aug_v2a.08620,turquoise,M20,0.406762373,0.061840067,0.117426511,0.213495818
aug_v2a.08622,purple,M6,0.076997633,-0.062832187,0.043060041,0.094472944
aug_v2a.08625,blue,M11,-0.371519891,-0.356313132,-0.263199717,-0.174733234
aug_v2a.08626,green,M18,0.482786685,0.229930463,0.507130509,0.534018205
aug_v2a.08630,red,M10,-0.004550408,-0.243208197,0.104367391,0.022794876
aug_v2a.08631,grey,M26,0.12663598,0.029413287,0.190903134,0.318745334
aug_v2a.08633,purple,M6,-0.133674926,0.197132838,-0.179254219,-0.168529094
aug_v2a.08634,yellow,M12,-0.59384826,-0.153934129,-0.430383145,-0.462985443
aug_v2a.08636,magenta,M13,0.211391499,0.789991745,0.160560005,0.274460098
aug_v2a.08637,magenta,M13,0.160881875,0.803000736,0.103033136,0.232042395
aug_v2a.08638,magenta,M13,0.083239496,0.803032689,-0.000143875,0.093729897
aug_v2a.08641,turquoise,M20,0.435189873,0.620926973,0.109524068,0.19310031
aug_v2a.08642,greenyellow,M15,-0.0776656,0.214145211,-0.472142389,-0.353713241
aug_v2a.08643,lightcyan,M1,-0.136391429,0.134136368,0.588072692,0.487604849
aug_v2a.08645,grey,M26,-0.28149453,0.016157659,0.004761397,-0.127114298
aug_v2a.08648,brown,M21,0.23304834,0.364097539,-0.047352992,0.157858951
aug_v2a.08652,pink,M19,0.130451596,-0.053301601,0.461657077,0.404017679
aug_v2a.08653,blue,M11,0.027094932,-0.657070576,0.137902,0.049843624
aug_v2a.08654,grey,M26,0.204515577,-0.28617271,0.253404866,0.096006692
aug_v2a.08656,red,M10,-0.337042731,0.150880127,0.349658513,0.075211817
aug_v2a.08658,grey60,M4,0.008486912,-0.347056432,0.310581481,0.029726351
aug_v2a.08659,black,M24,0.27389386,0.281802172,-0.062235621,-0.036828868
aug_v2a.08660,turquoise,M20,0.301168973,0.569312029,-0.116009382,-0.006637365
aug_v2a.00781,turquoise,M20,0.282988503,0.628145015,0.039331197,0.138843236
aug_v2a.00782,magenta,M13,-0.0535976,0.804985473,-0.123247685,0.056180782
aug_v2a.08661,turquoise,M20,0.171737244,0.456750274,-0.147830015,-0.085521488
aug_v2a.08663,grey,M26,0.373810467,-0.277541274,0.073666324,0.139882834
aug_v2a.08664,grey60,M4,0.14807457,-0.710606397,0.219893754,0.164211568
aug_v2a.08665,blue,M11,-0.348271375,-0.531775063,-0.323080801,-0.288935447
aug_v2a.08666,red,M10,-0.254972483,-0.334660641,0.20534258,-0.076229288
aug_v2a.08669,greenyellow,M15,-0.242082165,0.18973244,-0.545546876,-0.361621329
aug_v2a.08670,tan,M25,0.272454481,0.452380782,-0.470631406,-0.261944256
aug_v2a.08671,red,M10,0.029984751,-0.652651695,0.306148488,0.148941717
aug_v2a.08679,turquoise,M20,0.445612702,0.458598269,0.26821839,0.308493694
aug_v2a.08682,darkgreen,M16,-0.17967123,0.021104916,-0.491536386,-0.216061961
aug_v2a.08683,turquoise,M20,0.286737328,0.206476574,0.009822605,0.2218717
aug_v2a.08684,salmon,M23,0.027429251,0.116727523,-0.138351568,-0.131305803
aug_v2a.08685,yellow,M12,-0.295200716,-0.440380201,-0.058247317,-0.018181741
aug_v2a.08688,tan,M25,0.052094163,0.479956073,-0.44184856,-0.336473327
aug_v2a.08689,brown,M21,-0.157355903,0.569294751,0.024520926,-0.108669422
aug_v2a.08691,yellow,M12,-0.435277406,-0.263701607,-0.496741558,-0.512967295
aug_v2a.08692,yellow,M12,-0.620452322,-0.219382524,-0.171936726,-0.291026846
aug_v2a.08693,magenta,M13,-0.090938739,0.369425489,-0.193781501,0.058232506
aug_v2a.08696,red,M10,-0.34813683,0.038340417,-0.015127713,-0.038597077
aug_v2a.08698,turquoise,M20,0.2885583,0.727398782,0.307002829,0.361113307
aug_v2a.08699,yellow,M12,-0.408349393,-0.070084422,-0.032014049,-0.053619392
aug_v2a.08701,yellow,M12,-0.32105301,-0.153516052,-0.211531651,-0.138566835
aug_v2a.08702,red,M10,-0.073095901,0.260327559,0.170130315,0.013026685
aug_v2a.08706,brown,M21,0.133674846,0.552797998,-0.238211574,-0.032709314
aug_v2a.08711,purple,M6,0.340918455,-0.173677239,0.407278247,0.329512632
aug_v2a.00785,green,M18,0.299804828,0.11294888,0.059472581,0.084362071
aug_v2a.08712,grey,M26,-0.197481553,0.143297828,-0.232752169,-0.353770375
aug_v2a.08714,turquoise,M20,0.380664653,-0.388884888,0.450382418,0.348570083
aug_v2a.08718,purple,M6,-0.058264398,-0.034104171,0.18324711,-0.113203526
aug_v2a.08719,blue,M11,-0.100688384,-0.375374562,-0.206655244,-0.043807237
aug_v2a.08720,brown,M21,-0.024193083,0.111012384,0.201847745,0.118981036
aug_v2a.08723,purple,M6,0.348988959,-0.24121387,0.235069101,0.059250448
aug_v2a.08724,lightgreen,M22,0.269067036,0.363814574,-0.272723436,-0.224506223
aug_v2a.08727,brown,M21,0.163762228,0.562516194,0.133065459,0.221291271
aug_v2a.08729,yellow,M12,-0.539206443,0.240515124,0.335012106,-0.000549895
aug_v2a.08730,grey,M26,-0.15071652,-0.291077199,0.073402422,-0.038340886
aug_v2a.08732,blue,M11,-0.238267092,-0.718108271,0.134881124,0.005658684
aug_v2a.08734,blue,M11,0.105675022,-0.88019898,0.013974275,0.003199631
aug_v2a.08738,blue,M11,-0.418485115,-0.369224957,0.219964085,0.076354904
aug_v2a.00788,turquoise,M20,0.153366966,0.506693743,0.157716627,0.2200766
aug_v2a.00789,brown,M21,0.087697743,0.355154052,-0.450267771,-0.121689377
aug_v2a.00794,black,M24,0.25371361,0.19156145,-0.09966991,0.01910682
aug_v2a.00796,turquoise,M20,0.399280453,0.40096493,0.170918205,0.199986268
aug_v2a.00798,turquoise,M20,0.046375542,0.375991815,0.142396665,0.178972939
aug_v2a.08739,turquoise,M20,0.254012215,0.11081382,-0.140202147,0.035860381
aug_v2a.08746,green,M18,0.247489847,0.106850037,0.339588558,0.471562883
aug_v2a.08752,pink,M19,0.39175301,0.513348464,0.256620048,0.381755594
aug_v2a.08755,red,M10,-0.091914877,-0.29040788,0.307619752,0.095755317
aug_v2a.08756,yellow,M12,-0.179031798,-0.195740845,-0.209137341,-0.032888934
aug_v2a.08765,blue,M11,0.256338176,-0.334006441,-0.620179234,-0.457767916
aug_v2a.00799,brown,M21,-0.05469317,0.164470509,0.006424087,-0.013398169
aug_v2a.00800,blue,M11,-0.271188143,-0.80016997,0.086781498,-0.027408662
aug_v2a.08766,turquoise,M20,0.305558376,0.163972335,0.032476484,0.13030878
aug_v2a.08767,grey,M26,0.055145605,-0.15919974,0.167804518,0.0510181
aug_v2a.08768,blue,M11,-0.169717844,-0.712193072,-0.162475378,-0.214099183
aug_v2a.08770,yellow,M12,-0.233184182,-0.116931386,-0.60337032,-0.499417347
aug_v2a.08771,yellow,M12,-0.241616366,-0.176070239,-0.051678751,-0.088878257
aug_v2a.08772,yellow,M12,-0.378910236,-0.061131543,-0.367768664,-0.185145876
aug_v2a.08775,yellow,M12,-0.415744905,-0.258419986,-0.166949255,-0.210960097
aug_v2a.08778,blue,M11,0.129054452,-0.271737525,0.081509183,0.183962951
aug_v2a.08781,blue,M11,-0.272885323,-0.320946458,-0.21294605,-0.192489832
aug_v2a.08782,yellow,M12,-0.200556221,0.222559937,-0.300905821,-0.228451552
aug_v2a.08783,yellow,M12,-0.317179137,0.061148728,-0.371446373,-0.387072515
aug_v2a.08785,turquoise,M20,0.055453824,-0.125076125,0.037310393,-0.053799511
aug_v2a.00806,red,M10,-0.042619881,-0.29057428,0.016922713,-0.057229777
aug_v2a.08790,black,M24,0.258686149,-0.032644865,0.14692423,0.256165554
aug_v2a.08792,grey,M26,0.334234703,0.142262111,0.07461592,-0.030462914
aug_v2a.08793,lightgreen,M22,0.178724112,0.188298059,-0.412867932,-0.257240448
aug_v2a.08794,yellow,M12,-0.301414612,-0.221186136,-0.287636108,-0.380752723
aug_v2a.08796,grey,M26,-0.072570899,0.331856887,0.006252851,-0.18018071
aug_v2a.08798,lightyellow,M14,-0.454509875,0.082174469,-0.075283642,-0.230449255
aug_v2a.00807,yellow,M12,-0.337793582,0.223809322,-0.251101454,-0.261687044
aug_v2a.00809,green,M18,0.333431225,-0.160166933,0.597800782,0.394896053
aug_v2a.00811,midnightblue,M17,-0.36218794,0.096883207,-0.593372366,-0.551188088
aug_v2a.00812,magenta,M13,0.269334999,0.802735662,0.124701727,0.167621554
aug_v2a.00813,magenta,M13,-0.00539327,0.542785501,0.016526979,0.195797796
aug_v2a.08805,red,M10,-0.186183753,-0.228198597,0.168884758,0.002922574
aug_v2a.08806,turquoise,M20,0.429690365,0.19022362,-0.128197753,-0.043993122
aug_v2a.08809,turquoise,M20,-0.028400953,0.309069616,-0.028646131,0.208593187
aug_v2a.08810,green,M18,0.363797412,0.003687328,0.366171599,0.262987257
aug_v2a.08812,lightyellow,M14,-0.194940181,-0.040997718,-0.49783973,-0.371675578
aug_v2a.08813,brown,M21,-0.110399555,0.544028365,0.054306672,0.124668477
aug_v2a.08815,grey,M26,-0.031817941,0.021029866,-0.054121703,-0.072923627
aug_v2a.08816,tan,M25,0.020387971,-0.104659248,-0.611667361,-0.333631576
aug_v2a.08818,yellow,M12,-0.379574812,-0.383473931,-0.327352475,-0.401059495
aug_v2a.08820,blue,M11,-0.347546557,-0.530545617,-0.037419843,-0.12310485
aug_v2a.08821,blue,M11,-0.199020239,-0.807723216,-0.113273121,-0.173210543
aug_v2a.08822,blue,M11,-0.176098166,-0.789178234,-0.303049555,-0.307284354
aug_v2a.08824,blue,M11,-0.008403515,-0.739940105,0.037901472,-0.064123956
aug_v2a.08825,darkgreen,M16,-0.109161875,-0.010295133,-0.537174011,-0.375669856
aug_v2a.08826,tan,M25,0.073555053,0.268939967,-0.181579026,0.06924535
aug_v2a.08827,tan,M25,0.357987131,0.314570606,-0.28376866,0.002462009
aug_v2a.08828,green,M18,0.314882531,0.102169335,0.330366259,0.16524993
aug_v2a.08829,red,M10,0.181825687,-0.331487587,0.48682259,0.429554724
aug_v2a.08830,blue,M11,0.163013738,-0.322719981,-0.611991113,-0.355569157
aug_v2a.08834,red,M10,-0.106840862,-0.633561104,0.298664026,0.229541587
aug_v2a.08836,blue,M11,-0.336724639,-0.601094842,0.020221714,-0.211821343
aug_v2a.08839,red,M10,-0.15551066,-0.055609668,0.152231578,0.049499378
aug_v2a.08841,yellow,M12,-0.458093007,-0.194816409,-0.348912928,-0.327410863
aug_v2a.08842,green,M18,0.432151141,0.174603431,0.33944379,0.402424293
aug_v2a.08843,green,M18,0.428618596,0.224140772,0.416930922,0.411483183
aug_v2a.08846,blue,M11,-0.326557739,-0.595724744,-0.28923636,-0.454762187
aug_v2a.08847,green,M18,0.091460274,0.070654152,0.104648371,-0.063666719
aug_v2a.08851,red,M10,-0.452414247,-0.27456254,0.036764999,-0.24573322
aug_v2a.08853,brown,M21,0.014588665,0.261346532,-0.261061527,-0.077886713
